dataset,target_subject,source_seed,split_family,method,branch,n_adapt,n_eval,class_counts_adapt,class_counts_eval,acc,bacc,prediction_hash,logits_hash,status,failure_reason,manifest_hash,split_hash,G,P,I_int,total_joint_delta,prior_m_step_geometry
Lee2019_MI,2,0,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,50,50,"[25,25]","[25,25]",0.72,0.72,afb3585a6b08d667,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,23525db53d418ed3c987c82cbd35ecdf1ae43c73006e5254ebb736e70218e100,,,,,
Lee2019_MI,2,0,class_stratified_half,pooled,pooled_uniform,50,50,"[25,25]","[25,25]",0.8,0.8,dc099bedb7cc5af3,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,23525db53d418ed3c987c82cbd35ecdf1ae43c73006e5254ebb736e70218e100,,,,,
Lee2019_MI,2,0,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,50,50,"[25,25]","[25,25]",0.78,0.78,ef0222b84b9ff63c,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,23525db53d418ed3c987c82cbd35ecdf1ae43c73006e5254ebb736e70218e100,,,,,
Lee2019_MI,2,0,class_stratified_half,source_recolored_ea,source_recolored_ea,50,50,"[25,25]","[25,25]",0.76,0.76,12c7c355a8ed5899,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,23525db53d418ed3c987c82cbd35ecdf1ae43c73006e5254ebb736e70218e100,,,,,
Lee2019_MI,2,0,class_stratified_half,__decomposition__,__decomposition__,50,50,"[25,25]","[25,25]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,23525db53d418ed3c987c82cbd35ecdf1ae43c73006e5254ebb736e70218e100,0.16000000000000003,0.0,-0.020000000000000018,0.14,0.0
Lee2019_MI,2,1,class_stratified_half,identity,identity_uniform,50,50,"[25,25]","[25,25]",0.66,0.66,5aa20800035be518,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71915a0406c307a5d29cb92a9fa326cee4a9639bc97b5f47d97f6fa82d39edec,,,,,
Lee2019_MI,2,1,class_stratified_half,identity,identity_joint_prior,50,50,"[25,25]","[25,25]",0.68,0.6799999999999999,bbdbc5ac21c095ab,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71915a0406c307a5d29cb92a9fa326cee4a9639bc97b5f47d97f6fa82d39edec,,,,,
Lee2019_MI,2,1,class_stratified_half,joint_geometry,joint_geometry_uniform,50,50,"[25,25]","[25,25]",0.78,0.78,f708bd66bff04f9b,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71915a0406c307a5d29cb92a9fa326cee4a9639bc97b5f47d97f6fa82d39edec,,,,,
Lee2019_MI,2,1,class_stratified_half,joint_geometry,joint_geometry_joint_prior,50,50,"[25,25]","[25,25]",0.78,0.78,f708bd66bff04f9b,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71915a0406c307a5d29cb92a9fa326cee4a9639bc97b5f47d97f6fa82d39edec,,,,,
Lee2019_MI,2,1,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,50,50,"[25,25]","[25,25]",0.76,0.76,95cdb8764887013a,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71915a0406c307a5d29cb92a9fa326cee4a9639bc97b5f47d97f6fa82d39edec,,,,,
Lee2019_MI,2,1,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,50,50,"[25,25]","[25,25]",0.72,0.72,a415cad6c577d692,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71915a0406c307a5d29cb92a9fa326cee4a9639bc97b5f47d97f6fa82d39edec,,,,,
Lee2019_MI,2,1,class_stratified_half,pooled,pooled_uniform,50,50,"[25,25]","[25,25]",0.76,0.76,95cdb8764887013a,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71915a0406c307a5d29cb92a9fa326cee4a9639bc97b5f47d97f6fa82d39edec,,,,,
Lee2019_MI,2,1,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,50,50,"[25,25]","[25,25]",0.76,0.76,95cdb8764887013a,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71915a0406c307a5d29cb92a9fa326cee4a9639bc97b5f47d97f6fa82d39edec,,,,,
Lee2019_MI,2,1,class_stratified_half,source_recolored_ea,source_recolored_ea,50,50,"[25,25]","[25,25]",0.68,0.6799999999999999,28f9bdc4e54a0786,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71915a0406c307a5d29cb92a9fa326cee4a9639bc97b5f47d97f6fa82d39edec,,,,,
Lee2019_MI,2,1,class_stratified_half,__decomposition__,__decomposition__,50,50,"[25,25]","[25,25]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71915a0406c307a5d29cb92a9fa326cee4a9639bc97b5f47d97f6fa82d39edec,0.12,0.019999999999999907,-0.019999999999999907,0.12,-0.020000000000000018
Lee2019_MI,2,2,class_stratified_half,identity,identity_uniform,50,50,"[25,25]","[25,25]",0.66,0.66,0ae31a3071eac1f2,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,80070aeb406a30040d9fb30deff8ef95f488c3c898fc2a3a32b2db59c0a14b4c,,,,,
Lee2019_MI,2,2,class_stratified_half,identity,identity_joint_prior,50,50,"[25,25]","[25,25]",0.66,0.66,0ae31a3071eac1f2,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,80070aeb406a30040d9fb30deff8ef95f488c3c898fc2a3a32b2db59c0a14b4c,,,,,
Lee2019_MI,2,2,class_stratified_half,joint_geometry,joint_geometry_uniform,50,50,"[25,25]","[25,25]",0.78,0.78,30bf2da0f3e248e3,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,80070aeb406a30040d9fb30deff8ef95f488c3c898fc2a3a32b2db59c0a14b4c,,,,,
Lee2019_MI,2,2,class_stratified_half,joint_geometry,joint_geometry_joint_prior,50,50,"[25,25]","[25,25]",0.78,0.78,30bf2da0f3e248e3,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,80070aeb406a30040d9fb30deff8ef95f488c3c898fc2a3a32b2db59c0a14b4c,,,,,
Lee2019_MI,2,2,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,50,50,"[25,25]","[25,25]",0.76,0.76,398b252c89e261ee,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,80070aeb406a30040d9fb30deff8ef95f488c3c898fc2a3a32b2db59c0a14b4c,,,,,
Lee2019_MI,2,2,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,50,50,"[25,25]","[25,25]",0.72,0.72,f5e88f0a108fbf34,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,80070aeb406a30040d9fb30deff8ef95f488c3c898fc2a3a32b2db59c0a14b4c,,,,,
Lee2019_MI,2,2,class_stratified_half,pooled,pooled_uniform,50,50,"[25,25]","[25,25]",0.76,0.76,398b252c89e261ee,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,80070aeb406a30040d9fb30deff8ef95f488c3c898fc2a3a32b2db59c0a14b4c,,,,,
Lee2019_MI,2,2,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,50,50,"[25,25]","[25,25]",0.78,0.78,30bf2da0f3e248e3,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,80070aeb406a30040d9fb30deff8ef95f488c3c898fc2a3a32b2db59c0a14b4c,,,,,
Lee2019_MI,2,2,class_stratified_half,source_recolored_ea,source_recolored_ea,50,50,"[25,25]","[25,25]",0.78,0.78,29c7cb0935cb2327,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,80070aeb406a30040d9fb30deff8ef95f488c3c898fc2a3a32b2db59c0a14b4c,,,,,
Lee2019_MI,2,2,class_stratified_half,__decomposition__,__decomposition__,50,50,"[25,25]","[25,25]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,80070aeb406a30040d9fb30deff8ef95f488c3c898fc2a3a32b2db59c0a14b4c,0.12,0.0,0.0,0.12,-0.020000000000000018
Lee2019_MI,3,0,class_stratified_half,identity,identity_uniform,50,50,"[25,25]","[25,25]",0.68,0.68,34778147c69331d3,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b05c166837a81993ea60dd88f013eadd2b425ccb780ddf4068ac8110ffc23894,,,,,
Lee2019_MI,3,0,class_stratified_half,identity,identity_joint_prior,50,50,"[25,25]","[25,25]",0.66,0.66,38c97ce263e4380a,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b05c166837a81993ea60dd88f013eadd2b425ccb780ddf4068ac8110ffc23894,,,,,
Lee2019_MI,3,0,class_stratified_half,joint_geometry,joint_geometry_uniform,50,50,"[25,25]","[25,25]",0.7,0.7,ab36a351528cb98c,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b05c166837a81993ea60dd88f013eadd2b425ccb780ddf4068ac8110ffc23894,,,,,
Lee2019_MI,3,0,class_stratified_half,joint_geometry,joint_geometry_joint_prior,50,50,"[25,25]","[25,25]",0.72,0.72,9f40c723cb022d86,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b05c166837a81993ea60dd88f013eadd2b425ccb780ddf4068ac8110ffc23894,,,,,
Lee2019_MI,3,0,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,50,50,"[25,25]","[25,25]",0.72,0.72,baafd0f9fd2106d8,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b05c166837a81993ea60dd88f013eadd2b425ccb780ddf4068ac8110ffc23894,,,,,
Lee2019_MI,3,0,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,50,50,"[25,25]","[25,25]",0.7,0.7,ab36a351528cb98c,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b05c166837a81993ea60dd88f013eadd2b425ccb780ddf4068ac8110ffc23894,,,,,
Lee2019_MI,3,0,class_stratified_half,pooled,pooled_uniform,50,50,"[25,25]","[25,25]",0.72,0.72,baafd0f9fd2106d8,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b05c166837a81993ea60dd88f013eadd2b425ccb780ddf4068ac8110ffc23894,,,,,
Lee2019_MI,3,0,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,50,50,"[25,25]","[25,25]",0.68,0.68,34778147c69331d3,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b05c166837a81993ea60dd88f013eadd2b425ccb780ddf4068ac8110ffc23894,,,,,
Lee2019_MI,3,0,class_stratified_half,source_recolored_ea,source_recolored_ea,50,50,"[25,25]","[25,25]",0.72,0.72,79c701126b585634,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b05c166837a81993ea60dd88f013eadd2b425ccb780ddf4068ac8110ffc23894,,,,,
Lee2019_MI,3,0,class_stratified_half,__decomposition__,__decomposition__,50,50,"[25,25]","[25,25]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b05c166837a81993ea60dd88f013eadd2b425ccb780ddf4068ac8110ffc23894,0.019999999999999907,-0.020000000000000018,0.040000000000000036,0.039999999999999925,0.020000000000000018
Lee2019_MI,3,1,class_stratified_half,identity,identity_uniform,50,50,"[25,25]","[25,25]",0.82,0.8200000000000001,04a2fcaa63d4c349,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,5d723ee40f74e4cce29c11773d10c9749e27d2f873645d3c0ddcc0e745370cca,,,,,
Lee2019_MI,3,1,class_stratified_half,identity,identity_joint_prior,50,50,"[25,25]","[25,25]",0.82,0.8200000000000001,f6909c25087c5e3b,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,5d723ee40f74e4cce29c11773d10c9749e27d2f873645d3c0ddcc0e745370cca,,,,,
Lee2019_MI,3,1,class_stratified_half,joint_geometry,joint_geometry_uniform,50,50,"[25,25]","[25,25]",0.78,0.78,544faff42bb5c347,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,5d723ee40f74e4cce29c11773d10c9749e27d2f873645d3c0ddcc0e745370cca,,,,,
Lee2019_MI,3,1,class_stratified_half,joint_geometry,joint_geometry_joint_prior,50,50,"[25,25]","[25,25]",0.78,0.78,adca319f998aa9b2,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,5d723ee40f74e4cce29c11773d10c9749e27d2f873645d3c0ddcc0e745370cca,,,,,
Lee2019_MI,3,1,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,50,50,"[25,25]","[25,25]",0.84,0.8400000000000001,b9af19496deac2cd,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,5d723ee40f74e4cce29c11773d10c9749e27d2f873645d3c0ddcc0e745370cca,,,,,
Lee2019_MI,3,1,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,50,50,"[25,25]","[25,25]",0.86,0.8600000000000001,db569e37546a73f3,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,5d723ee40f74e4cce29c11773d10c9749e27d2f873645d3c0ddcc0e745370cca,,,,,
Lee2019_MI,3,1,class_stratified_half,pooled,pooled_uniform,50,50,"[25,25]","[25,25]",0.84,0.8400000000000001,65722c2207b0fdad,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,5d723ee40f74e4cce29c11773d10c9749e27d2f873645d3c0ddcc0e745370cca,,,,,
Lee2019_MI,3,1,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,50,50,"[25,25]","[25,25]",0.84,0.8400000000000001,b9af19496deac2cd,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,5d723ee40f74e4cce29c11773d10c9749e27d2f873645d3c0ddcc0e745370cca,,,,,
Lee2019_MI,3,1,class_stratified_half,source_recolored_ea,source_recolored_ea,50,50,"[25,25]","[25,25]",0.86,0.8600000000000001,2387d95a8b25e047,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,5d723ee40f74e4cce29c11773d10c9749e27d2f873645d3c0ddcc0e745370cca,,,,,
Lee2019_MI,3,1,class_stratified_half,__decomposition__,__decomposition__,50,50,"[25,25]","[25,25]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,5d723ee40f74e4cce29c11773d10c9749e27d2f873645d3c0ddcc0e745370cca,-0.040000000000000036,0.0,0.0,-0.040000000000000036,0.06000000000000005
Lee2019_MI,3,2,class_stratified_half,identity,identity_uniform,50,50,"[25,25]","[25,25]",0.68,0.68,8ad65fc1a98fd794,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71fdce1f911f1df1ea5473ff9c0bc466104b9554312d9aebeec6e5a677c78512,,,,,
Lee2019_MI,3,2,class_stratified_half,identity,identity_joint_prior,50,50,"[25,25]","[25,25]",0.7,0.7,f3c082ff826c349e,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71fdce1f911f1df1ea5473ff9c0bc466104b9554312d9aebeec6e5a677c78512,,,,,
Lee2019_MI,3,2,class_stratified_half,joint_geometry,joint_geometry_uniform,50,50,"[25,25]","[25,25]",0.72,0.72,9f2df09de8869abe,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71fdce1f911f1df1ea5473ff9c0bc466104b9554312d9aebeec6e5a677c78512,,,,,
Lee2019_MI,3,2,class_stratified_half,joint_geometry,joint_geometry_joint_prior,50,50,"[25,25]","[25,25]",0.72,0.72,9f2df09de8869abe,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71fdce1f911f1df1ea5473ff9c0bc466104b9554312d9aebeec6e5a677c78512,,,,,
Lee2019_MI,3,2,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,50,50,"[25,25]","[25,25]",0.72,0.72,9f2df09de8869abe,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71fdce1f911f1df1ea5473ff9c0bc466104b9554312d9aebeec6e5a677c78512,,,,,
Lee2019_MI,3,2,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,50,50,"[25,25]","[25,25]",0.72,0.72,9f2df09de8869abe,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71fdce1f911f1df1ea5473ff9c0bc466104b9554312d9aebeec6e5a677c78512,,,,,
Lee2019_MI,3,2,class_stratified_half,pooled,pooled_uniform,50,50,"[25,25]","[25,25]",0.72,0.72,9f2df09de8869abe,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71fdce1f911f1df1ea5473ff9c0bc466104b9554312d9aebeec6e5a677c78512,,,,,
Lee2019_MI,3,2,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,50,50,"[25,25]","[25,25]",0.74,0.74,8bb3edce5a4ea4bb,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71fdce1f911f1df1ea5473ff9c0bc466104b9554312d9aebeec6e5a677c78512,,,,,
Lee2019_MI,3,2,class_stratified_half,source_recolored_ea,source_recolored_ea,50,50,"[25,25]","[25,25]",0.72,0.72,42147730c0b4f54c,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71fdce1f911f1df1ea5473ff9c0bc466104b9554312d9aebeec6e5a677c78512,,,,,
Lee2019_MI,3,2,class_stratified_half,__decomposition__,__decomposition__,50,50,"[25,25]","[25,25]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,71fdce1f911f1df1ea5473ff9c0bc466104b9554312d9aebeec6e5a677c78512,0.039999999999999925,0.019999999999999907,-0.019999999999999907,0.039999999999999925,0.0
Lee2019_MI,4,0,class_stratified_half,identity,identity_uniform,50,50,"[25,25]","[25,25]",0.64,0.64,45cd3049511f63ec,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,93cce7a4fd67ad93cc4cf4a54cd7ada39d575baf3123d53792ff9235c4d7877e,,,,,
Lee2019_MI,4,0,class_stratified_half,identity,identity_joint_prior,50,50,"[25,25]","[25,25]",0.58,0.5800000000000001,8404fb9d70e759cf,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,93cce7a4fd67ad93cc4cf4a54cd7ada39d575baf3123d53792ff9235c4d7877e,,,,,
Lee2019_MI,4,0,class_stratified_half,joint_geometry,joint_geometry_uniform,50,50,"[25,25]","[25,25]",0.56,0.56,9f93e8ed8ef39eac,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,93cce7a4fd67ad93cc4cf4a54cd7ada39d575baf3123d53792ff9235c4d7877e,,,,,
Lee2019_MI,4,0,class_stratified_half,joint_geometry,joint_geometry_joint_prior,50,50,"[25,25]","[25,25]",0.58,0.5800000000000001,1d86a270fb45b3f7,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,93cce7a4fd67ad93cc4cf4a54cd7ada39d575baf3123d53792ff9235c4d7877e,,,,,
Lee2019_MI,4,0,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,50,50,"[25,25]","[25,25]",0.66,0.66,6c0063cd8635f430,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,93cce7a4fd67ad93cc4cf4a54cd7ada39d575baf3123d53792ff9235c4d7877e,,,,,
Lee2019_MI,4,0,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,50,50,"[25,25]","[25,25]",0.56,0.56,9f93e8ed8ef39eac,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,93cce7a4fd67ad93cc4cf4a54cd7ada39d575baf3123d53792ff9235c4d7877e,,,,,
Lee2019_MI,4,0,class_stratified_half,pooled,pooled_uniform,50,50,"[25,25]","[25,25]",0.66,0.66,6c0063cd8635f430,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,93cce7a4fd67ad93cc4cf4a54cd7ada39d575baf3123d53792ff9235c4d7877e,,,,,
Lee2019_MI,4,0,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,50,50,"[25,25]","[25,25]",0.64,0.64,584014b713ac4add,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,93cce7a4fd67ad93cc4cf4a54cd7ada39d575baf3123d53792ff9235c4d7877e,,,,,
Lee2019_MI,4,0,class_stratified_half,source_recolored_ea,source_recolored_ea,50,50,"[25,25]","[25,25]",0.62,0.6200000000000001,3ee0c80529911e60,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,93cce7a4fd67ad93cc4cf4a54cd7ada39d575baf3123d53792ff9235c4d7877e,,,,,
Lee2019_MI,4,0,class_stratified_half,__decomposition__,__decomposition__,50,50,"[25,25]","[25,25]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,93cce7a4fd67ad93cc4cf4a54cd7ada39d575baf3123d53792ff9235c4d7877e,-0.07999999999999996,-0.05999999999999994,0.07999999999999996,-0.05999999999999994,0.09999999999999998
Lee2019_MI,4,1,class_stratified_half,identity,identity_uniform,50,50,"[25,25]","[25,25]",0.62,0.62,87e9ad5367c90f70,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c9a239c0ddaf6e9d7547b58c13d1e1096ad188f78a5cf1adc711817e0c58fba,,,,,
Lee2019_MI,4,1,class_stratified_half,identity,identity_joint_prior,50,50,"[25,25]","[25,25]",0.5,0.5,8b5554a7e6c0481f,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c9a239c0ddaf6e9d7547b58c13d1e1096ad188f78a5cf1adc711817e0c58fba,,,,,
Lee2019_MI,4,1,class_stratified_half,joint_geometry,joint_geometry_uniform,50,50,"[25,25]","[25,25]",0.64,0.64,c3f3097b686d1bba,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c9a239c0ddaf6e9d7547b58c13d1e1096ad188f78a5cf1adc711817e0c58fba,,,,,
Lee2019_MI,4,1,class_stratified_half,joint_geometry,joint_geometry_joint_prior,50,50,"[25,25]","[25,25]",0.5,0.5,6f773e3cc964cb1f,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c9a239c0ddaf6e9d7547b58c13d1e1096ad188f78a5cf1adc711817e0c58fba,,,,,
Lee2019_MI,4,1,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,50,50,"[25,25]","[25,25]",0.72,0.72,fdce73b97fda9877,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c9a239c0ddaf6e9d7547b58c13d1e1096ad188f78a5cf1adc711817e0c58fba,,,,,
Lee2019_MI,4,1,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,50,50,"[25,25]","[25,25]",0.64,0.64,7642bf1543c33dee,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c9a239c0ddaf6e9d7547b58c13d1e1096ad188f78a5cf1adc711817e0c58fba,,,,,
Lee2019_MI,4,1,class_stratified_half,pooled,pooled_uniform,50,50,"[25,25]","[25,25]",0.72,0.72,fdce73b97fda9877,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c9a239c0ddaf6e9d7547b58c13d1e1096ad188f78a5cf1adc711817e0c58fba,,,,,
Lee2019_MI,4,1,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,50,50,"[25,25]","[25,25]",0.72,0.72,fdce73b97fda9877,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c9a239c0ddaf6e9d7547b58c13d1e1096ad188f78a5cf1adc711817e0c58fba,,,,,
Lee2019_MI,4,1,class_stratified_half,source_recolored_ea,source_recolored_ea,50,50,"[25,25]","[25,25]",0.64,0.64,dd0007c36269dd3a,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c9a239c0ddaf6e9d7547b58c13d1e1096ad188f78a5cf1adc711817e0c58fba,,,,,
Lee2019_MI,4,1,class_stratified_half,__decomposition__,__decomposition__,50,50,"[25,25]","[25,25]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,9c9a239c0ddaf6e9d7547b58c13d1e1096ad188f78a5cf1adc711817e0c58fba,0.020000000000000018,-0.12,-0.020000000000000018,-0.12,0.07999999999999996
Lee2019_MI,4,2,class_stratified_half,identity,identity_uniform,50,50,"[25,25]","[25,25]",0.7,0.7,176a7708d4e7acc2,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,c8e6993c7a64f3f44b17ef280a306c21d1f8f70f821e18609c92dfe5b05230d8,,,,,
Lee2019_MI,4,2,class_stratified_half,identity,identity_joint_prior,50,50,"[25,25]","[25,25]",0.58,0.58,11f8c0d2cec5faa8,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,c8e6993c7a64f3f44b17ef280a306c21d1f8f70f821e18609c92dfe5b05230d8,,,,,
Lee2019_MI,4,2,class_stratified_half,joint_geometry,joint_geometry_uniform,50,50,"[25,25]","[25,25]",0.68,0.6799999999999999,82c8536b6502c09a,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,c8e6993c7a64f3f44b17ef280a306c21d1f8f70f821e18609c92dfe5b05230d8,,,,,
Lee2019_MI,4,2,class_stratified_half,joint_geometry,joint_geometry_joint_prior,50,50,"[25,25]","[25,25]",0.68,0.68,2db0fe96958d83b6,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,c8e6993c7a64f3f44b17ef280a306c21d1f8f70f821e18609c92dfe5b05230d8,,,,,
Lee2019_MI,4,2,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,50,50,"[25,25]","[25,25]",0.62,0.62,2eb4e55b39e18f98,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,c8e6993c7a64f3f44b17ef280a306c21d1f8f70f821e18609c92dfe5b05230d8,,,,,
Lee2019_MI,4,2,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,50,50,"[25,25]","[25,25]",0.68,0.6799999999999999,0db5f67cf4e00621,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,c8e6993c7a64f3f44b17ef280a306c21d1f8f70f821e18609c92dfe5b05230d8,,,,,
Lee2019_MI,4,2,class_stratified_half,pooled,pooled_uniform,50,50,"[25,25]","[25,25]",0.62,0.62,2eb4e55b39e18f98,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,c8e6993c7a64f3f44b17ef280a306c21d1f8f70f821e18609c92dfe5b05230d8,,,,,
