tag,dataset,draw,endpoint,information_regime,removal_kind,rank,fit_removed_energy_fraction,variance_match_abs_error,cohen_kappa,balanced_accuracy,nll,n_units,prediction_sha256,delta_kappa_vs_unchanged,delta_bacc_vs_unchanged,delta_nll_vs_unchanged
released,seedv,17,fresh_head,global_oracle,variance_matched_random,176,0.8775891837957343,6.661338147750939e-16,0.14893617021276595,0.3191489361702128,1.6065797463986606,235,bbe6aaef4a0ed19783b79b3968f215224f76d269d216fd3b28818efb3d486663,-0.02659574468085102,-0.02127659574468077,0.0013630053131949982
released,seedv,17,exact_head,global_oracle,variance_matched_random,176,0.8775891837957343,6.661338147750939e-16,0.04255319148936165,0.23404255319148937,3.4311603116635023,235,1e18a50e7ad66f5d3a9ef9a9ba20447e7043fb88493f1e9cb82c33017af208e7,-0.13297872340425532,-0.10638297872340419,1.8259435705780367
released,seedv,18,fresh_head,global_oracle,same_rank_random,15,0.024581072834482322,0.0,0.14893617021276595,0.3191489361702128,1.643391942274014,235,84600b06bebf1f382c45d766384d341069b1ebd9e05d9e4d0f15849222b97bdf,-0.02659574468085102,-0.02127659574468077,0.038175201188548336
released,seedv,18,exact_head,global_oracle,same_rank_random,15,0.024581072834482322,0.0,0.1542553191489362,0.32340425531914896,1.6142604288038256,235,416d03fc8fab3af319602114e9ba81e4110892fb1fbe1af8d96537832b219f1e,-0.02127659574468077,-0.017021276595744594,0.00904368771835995
released,seedv,18,fresh_head,global_oracle,variance_matched_random,176,0.8775891837957346,3.3306690738754696e-16,0.1063829787234043,0.28510638297872337,1.5927126753350462,235,e73fec75521d5b54ab361219b0a14c9c5f5d524d5389ce0a67fc4ce7abb35119,-0.06914893617021267,-0.05531914893617018,-0.012504065750419402
released,seedv,18,exact_head,global_oracle,variance_matched_random,176,0.8775891837957346,3.3306690738754696e-16,-0.02127659574468077,0.1829787234042553,4.078567525214598,235,f579653ca4e9da4359ad40fbf88176b98aa29e9f77460d2939e67c1368182bba,-0.19680851063829774,-0.15744680851063825,2.4733507841291322
released,seedv,19,fresh_head,global_oracle,same_rank_random,15,0.024825535344500185,0.0,0.2021276595744681,0.3617021276595745,1.5952981405705122,235,3ea8e56f86d6c6cdd927b123ebd31b275779b10540054380639b043dd505224f,0.02659574468085113,0.021276595744680937,-0.009918600514953413
released,seedv,19,exact_head,global_oracle,same_rank_random,15,0.024825535344500185,0.0,0.2021276595744681,0.3617021276595745,1.5864277633272292,235,0a322921a360688ad8e504f922659c640f5b6c18fb16c0f1abd84be34aa04e65,0.02659574468085113,0.021276595744680937,-0.018788977758236403
released,seedv,19,fresh_head,global_oracle,variance_matched_random,176,0.8775891837957349,0.0,0.14893617021276595,0.3191489361702128,1.5991871256286647,235,6dff8b6a51492c2d617f1a4e4b85c6e5f78f99d59b42e5c8b36342983a006432,-0.02659574468085102,-0.02127659574468077,-0.006029615456800919
released,seedv,19,exact_head,global_oracle,variance_matched_random,176,0.8775891837957349,0.0,-0.015957446808510634,0.18723404255319148,2.6315877234779594,235,5b87e0fe1aa50b19e39fdfcde5897d4442247b8ac0f2ce08fc25a19323befa62,-0.1914893617021276,-0.15319148936170207,1.0263709823924938
released,seedv,20,fresh_head,global_oracle,same_rank_random,15,0.016206140729584796,0.0,0.17021276595744683,0.3361702127659575,1.5860424883065174,235,22a057d71a0839d6f8397e4a0e8be2c5785cd919da919fd4043dbba9eb0f4b23,-0.005319148936170137,-0.004255319148936065,-0.019174252778948242
released,seedv,20,exact_head,global_oracle,same_rank_random,15,0.016206140729584796,0.0,0.15957446808510634,0.32765957446808514,1.5973945964829959,235,52557e82fceab87366003f53f28b2f205be0d625d2cb9c6f8da5cf16c6dbdcd5,-0.015957446808510634,-0.012765957446808418,-0.007822144602469772
released,seedv,20,fresh_head,global_oracle,variance_matched_random,185,0.8775891837957349,0.0,0.11170212765957444,0.28936170212765955,1.6147275740627458,235,0c5803fe4a8d8b10e89b37c1fe4e4fe8c79ed4185254c0674a7f500058e44359,-0.06382978723404253,-0.051063829787234005,0.00951083297728017
released,seedv,20,exact_head,global_oracle,variance_matched_random,185,0.8775891837957349,0.0,0.03191489361702127,0.225531914893617,2.7062246973145325,235,38f9f2652f652b2dbace6ea6ecf2d4ff1abcffe345b5f6b83685ad7b56584e80,-0.1436170212765957,-0.11489361702127654,1.1010079562290669
released,seedv,21,fresh_head,global_oracle,same_rank_random,15,0.0211427136045317,0.0,0.17021276595744683,0.3361702127659575,1.6363568173147112,235,67ce4cf845aaec4532a1391b279c0cf8ad011df548bdfae3a9dee57999e4f73a,-0.005319148936170137,-0.004255319148936065,0.031140076229245528
released,seedv,21,exact_head,global_oracle,same_rank_random,15,0.0211427136045317,0.0,0.18085106382978722,0.3446808510638298,1.610627715879364,235,e89841b16cbb7a2dbf017c2972e7b14723782d9113f432080043f2c03a148518,0.005319148936170248,0.004255319148936232,0.005410974793898404
released,seedv,21,fresh_head,global_oracle,variance_matched_random,177,0.8775891837957346,3.3306690738754696e-16,0.11170212765957444,0.2893617021276596,1.5645723540369771,235,8ac93df170665b428140b428dd471ebbcd7606597221bfd66346b60394392809,-0.06382978723404253,-0.05106382978723395,-0.040644387048488495
released,seedv,21,exact_head,global_oracle,variance_matched_random,177,0.8775891837957346,3.3306690738754696e-16,0.010638297872340385,0.20851063829787236,3.0611331884763118,235,43d478b9d3681901915eafb6b3fca036506bf3f3553c0539fbd530b367402269,-0.16489361702127658,-0.1319148936170212,1.4559164473908461
released,seedv,22,fresh_head,global_oracle,same_rank_random,15,0.02356102945950425,0.0,0.18085106382978722,0.34468085106382984,1.6123872628547902,235,c6c246e19c40ea11cd889196ce641693a73a839a361e5708ad09e7438484b42c,0.005319148936170248,0.004255319148936287,0.007170521769324534
released,seedv,22,exact_head,global_oracle,same_rank_random,15,0.02356102945950425,0.0,0.17553191489361697,0.3404255319148936,1.595677326395441,235,f1df8c5e580100cac095ed689d9eb1655bf2d3d29c312eb7ef14e1850361e8fb,0.0,5.551115123125783e-17,-0.009539414690024728
released,seedv,22,fresh_head,global_oracle,variance_matched_random,181,0.8775891837957346,3.3306690738754696e-16,0.17553191489361697,0.3404255319148936,1.5914356041105249,235,5bfe809ab08db4ce22c7592a33a0ddbbcedbf000ce762161bb5fbe0e26238b11,0.0,5.551115123125783e-17,-0.013781136974940766
