budget,endpoint,order,component,component_code,mean_marginal_gain
full-construction,bAcc,N->U->S->G->E,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,N->U->G->E->S,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,N->U->G->S->E,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,N->S->E->U->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,N->S->E->G->U,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,N->S->U->E->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,N->S->U->G->E,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,N->S->G->E->U,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,N->S->G->U->E,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,N->G->E->U->S,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,N->G->E->S->U,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,N->G->U->E->S,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,N->G->U->S->E,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,N->G->S->E->U,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,N->G->S->U->E,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,E->N->U->S->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,E->N->U->G->S,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,E->N->S->U->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,E->N->S->G->U,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,E->N->G->U->S,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,E->N->G->S->U,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,E->U->N->S->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,E->U->N->G->S,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,E->U->S->N->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,E->U->S->G->N,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,E->U->G->N->S,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,E->U->G->S->N,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,E->S->N->U->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,E->S->N->G->U,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,E->S->U->N->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,E->S->U->G->N,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,E->S->G->N->U,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,E->S->G->U->N,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,E->G->N->U->S,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,E->G->N->S->U,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,E->G->U->N->S,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,E->G->U->S->N,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,E->G->S->N->U,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,E->G->S->U->N,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,U->N->E->S->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,U->N->E->G->S,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,U->N->S->E->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,U->N->S->G->E,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,U->N->G->E->S,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,U->N->G->S->E,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,U->E->N->S->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,U->E->N->G->S,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,U->E->S->N->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,U->E->S->G->N,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,U->E->G->N->S,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,U->E->G->S->N,candidate_specific_unexplained_residual,G,0.09310074970468384
full-construction,bAcc,U->S->N->E->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,U->S->N->G->E,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,U->S->E->N->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,U->S->E->G->N,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,U->S->G->N->E,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,U->S->G->E->N,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,U->G->N->E->S,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,U->G->N->S->E,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,U->G->E->N->S,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,U->G->E->S->N,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,U->G->S->N->E,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,U->G->S->E->N,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,S->N->E->U->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,S->N->E->G->U,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,S->N->U->E->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,S->N->U->G->E,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,S->N->G->E->U,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,S->N->G->U->E,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,S->E->N->U->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,S->E->N->G->U,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,S->E->U->N->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,S->E->U->G->N,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,S->E->G->N->U,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,S->E->G->U->N,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,S->U->N->E->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,S->U->N->G->E,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,S->U->E->N->G,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,S->U->E->G->N,candidate_specific_unexplained_residual,G,0.11965847772985379
full-construction,bAcc,S->U->G->N->E,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,S->U->G->E->N,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,S->G->N->E->U,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,S->G->N->U->E,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,S->G->E->N->U,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,S->G->E->U->N,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,S->G->U->N->E,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,S->G->U->E->N,candidate_specific_unexplained_residual,G,0.8888888888888888
full-construction,bAcc,G->N->E->U->S,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->N->E->S->U,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->N->U->E->S,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->N->U->S->E,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->N->S->E->U,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->N->S->U->E,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->E->N->U->S,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->E->N->S->U,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->E->U->N->S,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->E->U->S->N,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->E->S->N->U,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->E->S->U->N,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->U->N->E->S,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->U->N->S->E,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->U->E->N->S,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->U->E->S->N,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->U->S->N->E,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->U->S->E->N,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->S->N->E->U,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->S->N->U->E,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->S->E->N->U,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->S->E->U->N,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->S->U->N->E,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,G->S->U->E->N,candidate_specific_unexplained_residual,G,0.7777777777777778
full-construction,bAcc,N->E->U->S->G,finite_label_noise,N,0.0
full-construction,bAcc,N->E->U->G->S,finite_label_noise,N,0.0
full-construction,bAcc,N->E->S->U->G,finite_label_noise,N,0.0
full-construction,bAcc,N->E->S->G->U,finite_label_noise,N,0.0
full-construction,bAcc,N->E->G->U->S,finite_label_noise,N,0.0
full-construction,bAcc,N->E->G->S->U,finite_label_noise,N,0.0
full-construction,bAcc,N->U->E->S->G,finite_label_noise,N,0.0
full-construction,bAcc,N->U->E->G->S,finite_label_noise,N,0.0
full-construction,bAcc,N->U->S->E->G,finite_label_noise,N,0.0
full-construction,bAcc,N->U->S->G->E,finite_label_noise,N,0.0
full-construction,bAcc,N->U->G->E->S,finite_label_noise,N,0.0
full-construction,bAcc,N->U->G->S->E,finite_label_noise,N,0.0
full-construction,bAcc,N->S->E->U->G,finite_label_noise,N,0.0
full-construction,bAcc,N->S->E->G->U,finite_label_noise,N,0.0
full-construction,bAcc,N->S->U->E->G,finite_label_noise,N,0.0
full-construction,bAcc,N->S->U->G->E,finite_label_noise,N,0.0
full-construction,bAcc,N->S->G->E->U,finite_label_noise,N,0.0
full-construction,bAcc,N->S->G->U->E,finite_label_noise,N,0.0
full-construction,bAcc,N->G->E->U->S,finite_label_noise,N,0.0
full-construction,bAcc,N->G->E->S->U,finite_label_noise,N,0.0
full-construction,bAcc,N->G->U->E->S,finite_label_noise,N,0.0
full-construction,bAcc,N->G->U->S->E,finite_label_noise,N,0.0
full-construction,bAcc,N->G->S->E->U,finite_label_noise,N,0.0
full-construction,bAcc,N->G->S->U->E,finite_label_noise,N,0.0
full-construction,bAcc,E->N->U->S->G,finite_label_noise,N,0.0
full-construction,bAcc,E->N->U->G->S,finite_label_noise,N,0.0
full-construction,bAcc,E->N->S->U->G,finite_label_noise,N,0.0
full-construction,bAcc,E->N->S->G->U,finite_label_noise,N,0.0
full-construction,bAcc,E->N->G->U->S,finite_label_noise,N,0.0
full-construction,bAcc,E->N->G->S->U,finite_label_noise,N,0.0
full-construction,bAcc,E->U->N->S->G,finite_label_noise,N,0.0
full-construction,bAcc,E->U->N->G->S,finite_label_noise,N,0.0
full-construction,bAcc,E->U->S->N->G,finite_label_noise,N,0.0
full-construction,bAcc,E->U->S->G->N,finite_label_noise,N,0.0
full-construction,bAcc,E->U->G->N->S,finite_label_noise,N,0.0
full-construction,bAcc,E->U->G->S->N,finite_label_noise,N,0.0
full-construction,bAcc,E->S->N->U->G,finite_label_noise,N,0.0
full-construction,bAcc,E->S->N->G->U,finite_label_noise,N,0.0
full-construction,bAcc,E->S->U->N->G,finite_label_noise,N,0.0
full-construction,bAcc,E->S->U->G->N,finite_label_noise,N,0.0
full-construction,bAcc,E->S->G->N->U,finite_label_noise,N,0.0
full-construction,bAcc,E->S->G->U->N,finite_label_noise,N,0.0
full-construction,bAcc,E->G->N->U->S,finite_label_noise,N,0.0
full-construction,bAcc,E->G->N->S->U,finite_label_noise,N,0.0
full-construction,bAcc,E->G->U->N->S,finite_label_noise,N,0.0
full-construction,bAcc,E->G->U->S->N,finite_label_noise,N,0.0
full-construction,bAcc,E->G->S->N->U,finite_label_noise,N,0.0
full-construction,bAcc,E->G->S->U->N,finite_label_noise,N,0.0
full-construction,bAcc,U->N->E->S->G,finite_label_noise,N,0.0
full-construction,bAcc,U->N->E->G->S,finite_label_noise,N,0.0
full-construction,bAcc,U->N->S->E->G,finite_label_noise,N,0.0
full-construction,bAcc,U->N->S->G->E,finite_label_noise,N,0.0
full-construction,bAcc,U->N->G->E->S,finite_label_noise,N,0.0
full-construction,bAcc,U->N->G->S->E,finite_label_noise,N,0.0
full-construction,bAcc,U->E->N->S->G,finite_label_noise,N,0.0
full-construction,bAcc,U->E->N->G->S,finite_label_noise,N,0.0
full-construction,bAcc,U->E->S->N->G,finite_label_noise,N,0.0
full-construction,bAcc,U->E->S->G->N,finite_label_noise,N,0.0
full-construction,bAcc,U->E->G->N->S,finite_label_noise,N,0.0
full-construction,bAcc,U->E->G->S->N,finite_label_noise,N,0.0
full-construction,bAcc,U->S->N->E->G,finite_label_noise,N,0.0
full-construction,bAcc,U->S->N->G->E,finite_label_noise,N,0.0
full-construction,bAcc,U->S->E->N->G,finite_label_noise,N,0.0
full-construction,bAcc,U->S->E->G->N,finite_label_noise,N,0.0
full-construction,bAcc,U->S->G->N->E,finite_label_noise,N,0.0
full-construction,bAcc,U->S->G->E->N,finite_label_noise,N,0.0
full-construction,bAcc,U->G->N->E->S,finite_label_noise,N,0.0
full-construction,bAcc,U->G->N->S->E,finite_label_noise,N,0.0
full-construction,bAcc,U->G->E->N->S,finite_label_noise,N,0.0
full-construction,bAcc,U->G->E->S->N,finite_label_noise,N,0.0
full-construction,bAcc,U->G->S->N->E,finite_label_noise,N,0.0
full-construction,bAcc,U->G->S->E->N,finite_label_noise,N,0.0
full-construction,bAcc,S->N->E->U->G,finite_label_noise,N,0.0
full-construction,bAcc,S->N->E->G->U,finite_label_noise,N,0.0
full-construction,bAcc,S->N->U->E->G,finite_label_noise,N,0.0
full-construction,bAcc,S->N->U->G->E,finite_label_noise,N,0.0
full-construction,bAcc,S->N->G->E->U,finite_label_noise,N,0.0
full-construction,bAcc,S->N->G->U->E,finite_label_noise,N,0.0
full-construction,bAcc,S->E->N->U->G,finite_label_noise,N,0.0
full-construction,bAcc,S->E->N->G->U,finite_label_noise,N,0.0
full-construction,bAcc,S->E->U->N->G,finite_label_noise,N,0.0
full-construction,bAcc,S->E->U->G->N,finite_label_noise,N,0.0
full-construction,bAcc,S->E->G->N->U,finite_label_noise,N,0.0
full-construction,bAcc,S->E->G->U->N,finite_label_noise,N,0.0
full-construction,bAcc,S->U->N->E->G,finite_label_noise,N,0.0
full-construction,bAcc,S->U->N->G->E,finite_label_noise,N,0.0
full-construction,bAcc,S->U->E->N->G,finite_label_noise,N,0.0
full-construction,bAcc,S->U->E->G->N,finite_label_noise,N,0.0
full-construction,bAcc,S->U->G->N->E,finite_label_noise,N,0.0
full-construction,bAcc,S->U->G->E->N,finite_label_noise,N,0.0
full-construction,bAcc,S->G->N->E->U,finite_label_noise,N,0.0
full-construction,bAcc,S->G->N->U->E,finite_label_noise,N,0.0
full-construction,bAcc,S->G->E->N->U,finite_label_noise,N,0.0
full-construction,bAcc,S->G->E->U->N,finite_label_noise,N,0.0
full-construction,bAcc,S->G->U->N->E,finite_label_noise,N,0.0
full-construction,bAcc,S->G->U->E->N,finite_label_noise,N,0.0
full-construction,bAcc,G->N->E->U->S,finite_label_noise,N,0.0
full-construction,bAcc,G->N->E->S->U,finite_label_noise,N,0.0
full-construction,bAcc,G->N->U->E->S,finite_label_noise,N,0.0
full-construction,bAcc,G->N->U->S->E,finite_label_noise,N,0.0
full-construction,bAcc,G->N->S->E->U,finite_label_noise,N,0.0
full-construction,bAcc,G->N->S->U->E,finite_label_noise,N,0.0
full-construction,bAcc,G->E->N->U->S,finite_label_noise,N,0.0
full-construction,bAcc,G->E->N->S->U,finite_label_noise,N,0.0
full-construction,bAcc,G->E->U->N->S,finite_label_noise,N,0.0
full-construction,bAcc,G->E->U->S->N,finite_label_noise,N,0.0
full-construction,bAcc,G->E->S->N->U,finite_label_noise,N,0.0
full-construction,bAcc,G->E->S->U->N,finite_label_noise,N,0.0
full-construction,bAcc,G->U->N->E->S,finite_label_noise,N,0.0
full-construction,bAcc,G->U->N->S->E,finite_label_noise,N,0.0
full-construction,bAcc,G->U->E->N->S,finite_label_noise,N,0.0
full-construction,bAcc,G->U->E->S->N,finite_label_noise,N,0.0
full-construction,bAcc,G->U->S->N->E,finite_label_noise,N,0.0
full-construction,bAcc,G->U->S->E->N,finite_label_noise,N,0.0
full-construction,bAcc,G->S->N->E->U,finite_label_noise,N,0.0
full-construction,bAcc,G->S->N->U->E,finite_label_noise,N,0.0
full-construction,bAcc,G->S->E->N->U,finite_label_noise,N,0.0
full-construction,bAcc,G->S->E->U->N,finite_label_noise,N,0.0
full-construction,bAcc,G->S->U->N->E,finite_label_noise,N,0.0
full-construction,bAcc,G->S->U->E->N,finite_label_noise,N,0.0
full-construction,bAcc,N->E->U->S->G,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,N->E->U->G->S,shared_target_calibration,S,0.0
full-construction,bAcc,N->E->S->U->G,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,N->E->S->G->U,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,N->E->G->U->S,shared_target_calibration,S,0.0
full-construction,bAcc,N->E->G->S->U,shared_target_calibration,S,0.0
full-construction,bAcc,N->U->E->S->G,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,N->U->E->G->S,shared_target_calibration,S,0.0
full-construction,bAcc,N->U->S->E->G,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,N->U->S->G->E,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,N->U->G->E->S,shared_target_calibration,S,0.0
full-construction,bAcc,N->U->G->S->E,shared_target_calibration,S,0.0
full-construction,bAcc,N->S->E->U->G,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,N->S->E->G->U,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,N->S->U->E->G,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,N->S->U->G->E,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,N->S->G->E->U,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,N->S->G->U->E,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,N->G->E->U->S,shared_target_calibration,S,0.0
full-construction,bAcc,N->G->E->S->U,shared_target_calibration,S,0.0
full-construction,bAcc,N->G->U->E->S,shared_target_calibration,S,0.0
full-construction,bAcc,N->G->U->S->E,shared_target_calibration,S,0.0
full-construction,bAcc,N->G->S->E->U,shared_target_calibration,S,0.0
full-construction,bAcc,N->G->S->U->E,shared_target_calibration,S,0.0
full-construction,bAcc,E->N->U->S->G,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,E->N->U->G->S,shared_target_calibration,S,0.0
full-construction,bAcc,E->N->S->U->G,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,E->N->S->G->U,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,E->N->G->U->S,shared_target_calibration,S,0.0
full-construction,bAcc,E->N->G->S->U,shared_target_calibration,S,0.0
full-construction,bAcc,E->U->N->S->G,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,E->U->N->G->S,shared_target_calibration,S,0.0
full-construction,bAcc,E->U->S->N->G,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,E->U->S->G->N,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,E->U->G->N->S,shared_target_calibration,S,0.0
full-construction,bAcc,E->U->G->S->N,shared_target_calibration,S,0.0
full-construction,bAcc,E->S->N->U->G,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,E->S->N->G->U,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,E->S->U->N->G,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,E->S->U->G->N,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,E->S->G->N->U,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,E->S->G->U->N,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,E->G->N->U->S,shared_target_calibration,S,0.0
full-construction,bAcc,E->G->N->S->U,shared_target_calibration,S,0.0
full-construction,bAcc,E->G->U->N->S,shared_target_calibration,S,0.0
full-construction,bAcc,E->G->U->S->N,shared_target_calibration,S,0.0
full-construction,bAcc,E->G->S->N->U,shared_target_calibration,S,0.0
full-construction,bAcc,E->G->S->U->N,shared_target_calibration,S,0.0
full-construction,bAcc,U->N->E->S->G,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,U->N->E->G->S,shared_target_calibration,S,0.0
full-construction,bAcc,U->N->S->E->G,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,U->N->S->G->E,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,U->N->G->E->S,shared_target_calibration,S,0.0
full-construction,bAcc,U->N->G->S->E,shared_target_calibration,S,0.0
full-construction,bAcc,U->E->N->S->G,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,U->E->N->G->S,shared_target_calibration,S,0.0
full-construction,bAcc,U->E->S->N->G,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,U->E->S->G->N,shared_target_calibration,S,-0.026557728025169966
full-construction,bAcc,U->E->G->N->S,shared_target_calibration,S,0.0
full-construction,bAcc,U->E->G->S->N,shared_target_calibration,S,0.0
full-construction,bAcc,U->S->N->E->G,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,U->S->N->G->E,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,U->S->E->N->G,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,U->S->E->G->N,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,U->S->G->N->E,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,U->S->G->E->N,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,U->G->N->E->S,shared_target_calibration,S,0.0
full-construction,bAcc,U->G->N->S->E,shared_target_calibration,S,0.0
full-construction,bAcc,U->G->E->N->S,shared_target_calibration,S,0.0
full-construction,bAcc,U->G->E->S->N,shared_target_calibration,S,0.0
full-construction,bAcc,U->G->S->N->E,shared_target_calibration,S,0.0
full-construction,bAcc,U->G->S->E->N,shared_target_calibration,S,0.0
full-construction,bAcc,S->N->E->U->G,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->N->E->G->U,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->N->U->E->G,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->N->U->G->E,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->N->G->E->U,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->N->G->U->E,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->E->N->U->G,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->E->N->G->U,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->E->U->N->G,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->E->U->G->N,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->E->G->N->U,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->E->G->U->N,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->U->N->E->G,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->U->N->G->E,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->U->E->N->G,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->U->E->G->N,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->U->G->N->E,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->U->G->E->N,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->G->N->E->U,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->G->N->U->E,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->G->E->N->U,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->G->E->U->N,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->G->U->N->E,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,S->G->U->E->N,shared_target_calibration,S,-0.1111111111111111
full-construction,bAcc,G->N->E->U->S,shared_target_calibration,S,0.0
full-construction,bAcc,G->N->E->S->U,shared_target_calibration,S,0.0
full-construction,bAcc,G->N->U->E->S,shared_target_calibration,S,0.0
full-construction,bAcc,G->N->U->S->E,shared_target_calibration,S,0.0
full-construction,bAcc,G->N->S->E->U,shared_target_calibration,S,0.0
full-construction,bAcc,G->N->S->U->E,shared_target_calibration,S,0.0
full-construction,bAcc,G->E->N->U->S,shared_target_calibration,S,0.0
full-construction,bAcc,G->E->N->S->U,shared_target_calibration,S,0.0
full-construction,bAcc,G->E->U->N->S,shared_target_calibration,S,0.0
full-construction,bAcc,G->E->U->S->N,shared_target_calibration,S,0.0
full-construction,bAcc,G->E->S->N->U,shared_target_calibration,S,0.0
full-construction,bAcc,G->E->S->U->N,shared_target_calibration,S,0.0
full-construction,bAcc,G->U->N->E->S,shared_target_calibration,S,0.0
full-construction,bAcc,G->U->N->S->E,shared_target_calibration,S,0.0
full-construction,bAcc,G->U->E->N->S,shared_target_calibration,S,0.0
full-construction,bAcc,G->U->E->S->N,shared_target_calibration,S,0.0
full-construction,bAcc,G->U->S->N->E,shared_target_calibration,S,0.0
full-construction,bAcc,G->U->S->E->N,shared_target_calibration,S,0.0
full-construction,bAcc,G->S->N->E->U,shared_target_calibration,S,0.0
full-construction,bAcc,G->S->N->U->E,shared_target_calibration,S,0.0
full-construction,bAcc,G->S->E->N->U,shared_target_calibration,S,0.0
full-construction,bAcc,G->S->E->U->N,shared_target_calibration,S,0.0
full-construction,bAcc,G->S->U->N->E,shared_target_calibration,S,0.0
full-construction,bAcc,G->S->U->E->N,shared_target_calibration,S,0.0
full-construction,bAcc,N->E->U->S->G,utility_mismatch,U,0.0
full-construction,bAcc,N->E->U->G->S,utility_mismatch,U,0.0
full-construction,bAcc,N->E->S->U->G,utility_mismatch,U,0.0
full-construction,bAcc,N->E->S->G->U,utility_mismatch,U,0.0
full-construction,bAcc,N->E->G->U->S,utility_mismatch,U,0.0
full-construction,bAcc,N->E->G->S->U,utility_mismatch,U,0.0
