dataset,target_subject,method,n_source_seeds,bacc_q01,bacc_q05,bacc_q09,acc_q01,acc_q05,acc_q09,prevalence_sensitivity,endpoint_mean_bacc,worst_prevalence_bacc,prediction_disagreement_q01_vs_q05,prediction_disagreement_q09_vs_q05,endpoint_mean_prediction_disagreement
Lee2019_MI,39,spdim_bias,3,0.8333333333333334,0.8066666666666666,0.68,0.8333333333333334,0.8066666666666666,0.68,0.07666666666666666,0.7566666666666667,0.68,0.06666666666666667,0.2333333333333333,0.15
Lee2019_MI,39,Joint-GEM,3,0.8000000000000002,0.8266666666666668,0.6933333333333334,0.8000000000000002,0.8266666666666667,0.6933333333333334,0.08000000000000002,0.7466666666666668,0.6933333333333334,0.16,0.2933333333333334,0.22666666666666668
Lee2019_MI,39,FP-GEM,3,0.8000000000000002,0.8333333333333334,0.6866666666666665,0.8000000000000002,0.8333333333333334,0.6866666666666666,0.09000000000000002,0.7433333333333334,0.6866666666666665,0.15333333333333335,0.30666666666666664,0.22999999999999998
Lee2019_MI,40,source_only_tsmnet,3,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.0,0.49333333333333335,0.49333333333333335,0.0,0.0,0.0
Lee2019_MI,40,rct,3,0.5866666666666667,0.5733333333333334,0.6066666666666667,0.5866666666666667,0.5733333333333334,0.6066666666666666,0.023333333333333317,0.5966666666666667,0.5866666666666667,0.13333333333333333,0.13999999999999999,0.13666666666666666
Lee2019_MI,40,spdim_geodesic,3,0.5800000000000001,0.5733333333333334,0.62,0.5800000000000001,0.5733333333333334,0.62,0.026666666666666672,0.6000000000000001,0.5800000000000001,0.12666666666666668,0.12666666666666668,0.12666666666666668
Lee2019_MI,40,spdim_bias,3,0.5866666666666668,0.5666666666666668,0.58,0.5866666666666668,0.5666666666666668,0.58,0.016666666666666607,0.5833333333333334,0.58,0.07333333333333333,0.05333333333333334,0.06333333333333334
Lee2019_MI,40,Joint-GEM,3,0.6266666666666668,0.5933333333333334,0.6066666666666667,0.6266666666666668,0.5933333333333334,0.6066666666666666,0.023333333333333373,0.6166666666666667,0.6066666666666667,0.14,0.08,0.11000000000000001
Lee2019_MI,40,FP-GEM,3,0.6200000000000001,0.6066666666666666,0.6066666666666667,0.62,0.6066666666666668,0.6066666666666667,0.006666666666666821,0.6133333333333334,0.6066666666666667,0.13333333333333333,0.12,0.12666666666666665
Lee2019_MI,41,source_only_tsmnet,3,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.0,0.5066666666666667,0.5066666666666667,0.0,0.0,0.0
Lee2019_MI,41,rct,3,0.5666666666666668,0.6133333333333334,0.6000000000000001,0.5666666666666667,0.6133333333333334,0.6,0.02999999999999997,0.5833333333333335,0.5666666666666668,0.08666666666666667,0.08,0.08333333333333334
Lee2019_MI,41,spdim_geodesic,3,0.6,0.5933333333333334,0.6266666666666666,0.6,0.5933333333333334,0.6266666666666666,0.019999999999999907,0.6133333333333333,0.6,0.09999999999999999,0.11333333333333333,0.10666666666666666
Lee2019_MI,41,spdim_bias,3,0.5733333333333334,0.62,0.6133333333333333,0.5733333333333334,0.62,0.6133333333333333,0.026666666666666672,0.5933333333333333,0.5733333333333334,0.10000000000000002,0.08666666666666667,0.09333333333333335
Lee2019_MI,41,Joint-GEM,3,0.6066666666666667,0.6266666666666666,0.6333333333333333,0.6066666666666667,0.6266666666666666,0.6333333333333333,0.013333333333333308,0.62,0.6066666666666667,0.10000000000000002,0.09999999999999999,0.1
Lee2019_MI,41,FP-GEM,3,0.6266666666666666,0.6333333333333333,0.64,0.6266666666666667,0.6333333333333333,0.64,0.00666666666666671,0.6333333333333333,0.6266666666666666,0.11333333333333334,0.09999999999999999,0.10666666666666666
Lee2019_MI,42,source_only_tsmnet,3,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0
Lee2019_MI,42,rct,3,0.6133333333333334,0.64,0.6133333333333334,0.6133333333333334,0.64,0.6133333333333334,0.026666666666666616,0.6133333333333334,0.6133333333333334,0.06666666666666667,0.06666666666666667,0.06666666666666667
Lee2019_MI,42,spdim_geodesic,3,0.5800000000000001,0.6266666666666667,0.62,0.5800000000000001,0.6266666666666667,0.62,0.026666666666666672,0.6000000000000001,0.5800000000000001,0.15333333333333332,0.12666666666666668,0.14
Lee2019_MI,42,spdim_bias,3,0.6000000000000001,0.6133333333333333,0.6133333333333334,0.6,0.6133333333333334,0.6133333333333334,0.006666666666666654,0.6066666666666667,0.6000000000000001,0.17333333333333334,0.12000000000000001,0.14666666666666667
Lee2019_MI,42,Joint-GEM,3,0.6266666666666666,0.6000000000000001,0.5866666666666668,0.6266666666666666,0.6000000000000001,0.5866666666666668,0.019999999999999907,0.6066666666666667,0.5866666666666668,0.06666666666666667,0.04,0.05333333333333333
Lee2019_MI,42,FP-GEM,3,0.64,0.6000000000000001,0.5800000000000001,0.64,0.6000000000000001,0.5800000000000001,0.02999999999999997,0.6100000000000001,0.5800000000000001,0.06666666666666667,0.04666666666666667,0.05666666666666667
Lee2019_MI,43,source_only_tsmnet,3,0.5466666666666667,0.5466666666666667,0.5466666666666667,0.5466666666666667,0.5466666666666667,0.5466666666666667,0.0,0.5466666666666667,0.5466666666666667,0.0,0.0,0.0
Lee2019_MI,43,rct,3,0.7200000000000001,0.6933333333333334,0.6533333333333333,0.7200000000000001,0.6933333333333334,0.6533333333333333,0.03333333333333338,0.6866666666666668,0.6533333333333333,0.10666666666666667,0.16,0.13333333333333333
Lee2019_MI,43,spdim_geodesic,3,0.6933333333333334,0.6999999999999998,0.6533333333333333,0.6933333333333334,0.6999999999999998,0.6533333333333333,0.026666666666666505,0.6733333333333333,0.6533333333333333,0.08666666666666667,0.14,0.11333333333333334
Lee2019_MI,43,spdim_bias,3,0.6999999999999998,0.6999999999999998,0.66,0.6999999999999998,0.6999999999999998,0.66,0.019999999999999907,0.6799999999999999,0.66,0.08,0.05333333333333334,0.06666666666666667
Lee2019_MI,43,Joint-GEM,3,0.7066666666666667,0.68,0.6666666666666666,0.7066666666666667,0.68,0.6666666666666666,0.020000000000000018,0.6866666666666666,0.6666666666666666,0.08,0.14666666666666667,0.11333333333333334
Lee2019_MI,43,FP-GEM,3,0.7066666666666667,0.6933333333333334,0.6666666666666666,0.7066666666666667,0.6933333333333334,0.6666666666666666,0.020000000000000018,0.6866666666666666,0.6666666666666666,0.06666666666666667,0.1466666666666667,0.10666666666666669
Lee2019_MI,44,source_only_tsmnet,3,0.5599999999999999,0.5599999999999999,0.5599999999999999,0.56,0.56,0.56,0.0,0.5599999999999999,0.5599999999999999,0.0,0.0,0.0
Lee2019_MI,44,rct,3,0.7399999999999999,0.7600000000000001,0.7666666666666666,0.7399999999999999,0.7600000000000001,0.7666666666666666,0.013333333333333364,0.7533333333333332,0.7399999999999999,0.06,0.08666666666666667,0.07333333333333333
Lee2019_MI,44,spdim_geodesic,3,0.7266666666666666,0.7533333333333333,0.7533333333333333,0.7266666666666666,0.7533333333333333,0.7533333333333333,0.013333333333333364,0.74,0.7266666666666666,0.06666666666666667,0.05333333333333334,0.06
Lee2019_MI,44,spdim_bias,3,0.7133333333333333,0.7399999999999999,0.7666666666666666,0.7133333333333333,0.7399999999999999,0.7666666666666666,0.026666666666666672,0.74,0.7133333333333333,0.10666666666666667,0.04,0.07333333333333333
Lee2019_MI,44,Joint-GEM,3,0.7666666666666666,0.7600000000000001,0.7733333333333334,0.7666666666666666,0.7600000000000001,0.7733333333333334,0.009999999999999898,0.77,0.7666666666666666,0.04666666666666667,0.10666666666666667,0.07666666666666667
Lee2019_MI,44,FP-GEM,3,0.7733333333333334,0.7600000000000001,0.7666666666666666,0.7733333333333334,0.7600000000000001,0.7666666666666666,0.009999999999999898,0.77,0.7666666666666666,0.04,0.10000000000000002,0.07
Lee2019_MI,45,source_only_tsmnet,3,0.5666666666666668,0.5666666666666668,0.5666666666666668,0.5666666666666668,0.5666666666666668,0.5666666666666668,0.0,0.5666666666666668,0.5666666666666668,0.0,0.0,0.0
Lee2019_MI,45,rct,3,0.5800000000000001,0.64,0.6533333333333333,0.5800000000000001,0.64,0.6533333333333333,0.036666666666666625,0.6166666666666667,0.5800000000000001,0.11333333333333333,0.08,0.09666666666666666
Lee2019_MI,45,spdim_geodesic,3,0.5800000000000001,0.6533333333333333,0.6666666666666666,0.5800000000000001,0.6533333333333333,0.6666666666666666,0.04333333333333328,0.6233333333333333,0.5800000000000001,0.12666666666666668,0.05333333333333334,0.09000000000000001
Lee2019_MI,45,spdim_bias,3,0.5933333333333334,0.66,0.66,0.5933333333333334,0.66,0.66,0.033333333333333326,0.6266666666666667,0.5933333333333334,0.13333333333333333,0.04,0.08666666666666667
Lee2019_MI,45,Joint-GEM,3,0.5733333333333334,0.6066666666666668,0.66,0.5733333333333334,0.6066666666666668,0.66,0.043333333333333335,0.6166666666666667,0.5733333333333334,0.08666666666666667,0.08,0.08333333333333334
Lee2019_MI,45,FP-GEM,3,0.5666666666666668,0.6066666666666668,0.6466666666666666,0.5666666666666668,0.6066666666666668,0.6466666666666666,0.039999999999999925,0.6066666666666667,0.5666666666666668,0.08,0.08,0.08
Lee2019_MI,46,source_only_tsmnet,3,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.0,0.5533333333333333,0.5533333333333333,0.0,0.0,0.0
Lee2019_MI,46,rct,3,0.6533333333333333,0.6466666666666667,0.6266666666666668,0.6533333333333333,0.6466666666666666,0.6266666666666668,0.013333333333333253,0.6400000000000001,0.6266666666666668,0.10000000000000002,0.15333333333333332,0.12666666666666668
Lee2019_MI,46,spdim_geodesic,3,0.64,0.6533333333333334,0.6200000000000001,0.64,0.6533333333333333,0.62,0.023333333333333373,0.6300000000000001,0.6200000000000001,0.10666666666666667,0.13999999999999999,0.12333333333333332
Lee2019_MI,46,spdim_bias,3,0.6666666666666666,0.6200000000000001,0.5933333333333334,0.6666666666666666,0.62,0.5933333333333334,0.036666666666666625,0.63,0.5933333333333334,0.07333333333333333,0.12000000000000001,0.09666666666666668
Lee2019_MI,46,Joint-GEM,3,0.6066666666666668,0.6266666666666666,0.5800000000000001,0.6066666666666667,0.6266666666666666,0.5800000000000001,0.03333333333333316,0.5933333333333335,0.5800000000000001,0.08666666666666667,0.15333333333333335,0.12000000000000001
Lee2019_MI,46,FP-GEM,3,0.6000000000000001,0.6266666666666666,0.5933333333333334,0.6,0.6266666666666666,0.5933333333333334,0.02999999999999986,0.5966666666666667,0.5933333333333334,0.08,0.15333333333333332,0.11666666666666667
Lee2019_MI,47,source_only_tsmnet,3,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.0,0.5133333333333333,0.5133333333333333,0.0,0.0,0.0
Lee2019_MI,47,rct,3,0.6666666666666666,0.6466666666666666,0.5800000000000001,0.6666666666666666,0.6466666666666666,0.58,0.04333333333333328,0.6233333333333333,0.5800000000000001,0.19333333333333333,0.25333333333333335,0.22333333333333333
Lee2019_MI,47,spdim_geodesic,3,0.6866666666666665,0.6466666666666666,0.5800000000000001,0.6866666666666665,0.6466666666666666,0.58,0.05333333333333323,0.6333333333333333,0.5800000000000001,0.13333333333333333,0.26666666666666666,0.2
Lee2019_MI,47,spdim_bias,3,0.6666666666666666,0.6,0.5733333333333334,0.6666666666666666,0.6,0.5733333333333334,0.046666666666666634,0.62,0.5733333333333334,0.28,0.13333333333333333,0.20666666666666667
Lee2019_MI,47,Joint-GEM,3,0.64,0.62,0.5866666666666668,0.64,0.62,0.5866666666666668,0.026666666666666616,0.6133333333333334,0.5866666666666668,0.20666666666666667,0.14,0.17333333333333334
Lee2019_MI,47,FP-GEM,3,0.6466666666666667,0.6333333333333334,0.5866666666666668,0.6466666666666666,0.6333333333333333,0.5866666666666668,0.02999999999999997,0.6166666666666667,0.5866666666666668,0.19999999999999998,0.15333333333333335,0.17666666666666667
Lee2019_MI,48,source_only_tsmnet,3,0.52,0.52,0.52,0.52,0.52,0.52,0.0,0.52,0.52,0.0,0.0,0.0
Lee2019_MI,48,rct,3,0.5733333333333334,0.5666666666666668,0.5533333333333333,0.5733333333333334,0.5666666666666668,0.5533333333333333,0.010000000000000009,0.5633333333333334,0.5533333333333333,0.15333333333333335,0.21333333333333335,0.18333333333333335
Lee2019_MI,48,spdim_geodesic,3,0.5866666666666666,0.5666666666666668,0.56,0.5866666666666666,0.5666666666666668,0.56,0.013333333333333253,0.5733333333333333,0.56,0.19333333333333336,0.2333333333333333,0.21333333333333332
Lee2019_MI,48,spdim_bias,3,0.54,0.5800000000000001,0.56,0.54,0.5800000000000001,0.56,0.030000000000000027,0.55,0.54,0.26666666666666666,0.20666666666666667,0.23666666666666666
Lee2019_MI,48,Joint-GEM,3,0.5733333333333334,0.5266666666666667,0.5333333333333333,0.5733333333333334,0.5266666666666667,0.5333333333333333,0.026666666666666616,0.5533333333333333,0.5333333333333333,0.16666666666666666,0.14,0.15333333333333332
Lee2019_MI,48,FP-GEM,3,0.5866666666666668,0.5333333333333333,0.5466666666666667,0.5866666666666668,0.5333333333333333,0.5466666666666667,0.03333333333333344,0.5666666666666668,0.5466666666666667,0.20000000000000004,0.13333333333333333,0.16666666666666669
Lee2019_MI,49,source_only_tsmnet,3,0.6266666666666666,0.6266666666666666,0.6266666666666666,0.6266666666666666,0.6266666666666666,0.6266666666666666,0.0,0.6266666666666666,0.6266666666666666,0.0,0.0,0.0
Lee2019_MI,49,rct,3,0.6533333333333333,0.7066666666666667,0.7533333333333333,0.6533333333333333,0.7066666666666667,0.7533333333333333,0.04999999999999999,0.7033333333333334,0.6533333333333333,0.14666666666666667,0.2333333333333333,0.19
Lee2019_MI,49,spdim_geodesic,3,0.6733333333333333,0.7399999999999999,0.7399999999999999,0.6733333333333333,0.7399999999999999,0.7399999999999999,0.03333333333333327,0.7066666666666666,0.6733333333333333,0.17333333333333334,0.19999999999999998,0.18666666666666665
Lee2019_MI,49,spdim_bias,3,0.6733333333333332,0.7600000000000001,0.6333333333333333,0.6733333333333333,0.7600000000000001,0.6333333333333333,0.10666666666666685,0.6533333333333333,0.6333333333333333,0.34,0.14,0.24000000000000002
Lee2019_MI,49,Joint-GEM,3,0.6999999999999998,0.7200000000000001,0.7000000000000001,0.6999999999999998,0.7200000000000001,0.6999999999999998,0.02000000000000013,0.7,0.6999999999999998,0.11333333333333333,0.19333333333333336,0.15333333333333335
Lee2019_MI,49,FP-GEM,3,0.6999999999999998,0.7333333333333334,0.7200000000000001,0.6999999999999998,0.7333333333333334,0.7200000000000001,0.023333333333333428,0.71,0.6999999999999998,0.12666666666666668,0.18666666666666668,0.15666666666666668
Lee2019_MI,50,source_only_tsmnet,3,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.0,0.49333333333333335,0.49333333333333335,0.0,0.0,0.0
Lee2019_MI,50,rct,3,0.54,0.5466666666666667,0.6066666666666666,0.54,0.5466666666666666,0.6066666666666666,0.03333333333333327,0.5733333333333333,0.54,0.09999999999999999,0.15333333333333335,0.12666666666666668
Lee2019_MI,50,spdim_geodesic,3,0.54,0.5533333333333333,0.6000000000000001,0.54,0.5533333333333333,0.6,0.030000000000000027,0.5700000000000001,0.54,0.13333333333333333,0.13999999999999999,0.13666666666666666
Lee2019_MI,50,spdim_bias,3,0.5333333333333333,0.5666666666666667,0.5466666666666667,0.5333333333333333,0.5666666666666667,0.5466666666666667,0.026666666666666616,0.54,0.5333333333333333,0.12666666666666668,0.08666666666666667,0.10666666666666667
Lee2019_MI,50,Joint-GEM,3,0.5533333333333333,0.5466666666666667,0.54,0.5533333333333333,0.5466666666666667,0.54,0.006666666666666654,0.5466666666666666,0.54,0.11333333333333334,0.07333333333333335,0.09333333333333335
Lee2019_MI,50,FP-GEM,3,0.5333333333333333,0.5666666666666668,0.5533333333333333,0.5333333333333333,0.5666666666666667,0.5533333333333333,0.023333333333333428,0.5433333333333333,0.5333333333333333,0.08666666666666667,0.13333333333333333,0.11
Lee2019_MI,51,source_only_tsmnet,3,0.52,0.52,0.52,0.52,0.52,0.52,0.0,0.52,0.52,0.0,0.0,0.0
Lee2019_MI,51,rct,3,0.5866666666666668,0.5866666666666668,0.5933333333333334,0.5866666666666668,0.5866666666666668,0.5933333333333334,0.0033333333333332993,0.5900000000000001,0.5866666666666668,0.06666666666666667,0.10000000000000002,0.08333333333333334
Lee2019_MI,51,spdim_geodesic,3,0.5866666666666668,0.5933333333333334,0.6066666666666667,0.5866666666666668,0.5933333333333333,0.6066666666666667,0.009999999999999953,0.5966666666666667,0.5866666666666668,0.03333333333333333,0.17333333333333334,0.10333333333333333
Lee2019_MI,51,spdim_bias,3,0.6000000000000001,0.6000000000000001,0.6066666666666667,0.6000000000000001,0.6000000000000001,0.6066666666666667,0.0033333333333332993,0.6033333333333334,0.6000000000000001,0.0,0.20666666666666667,0.10333333333333333
Lee2019_MI,51,Joint-GEM,3,0.5933333333333334,0.5800000000000001,0.6000000000000001,0.5933333333333334,0.5800000000000001,0.6,0.016666666666666663,0.5966666666666667,0.5933333333333334,0.06666666666666667,0.14,0.10333333333333333
Lee2019_MI,51,FP-GEM,3,0.5933333333333334,0.6000000000000001,0.5933333333333334,0.5933333333333334,0.6,0.5933333333333334,0.00666666666666671,0.5933333333333334,0.5933333333333334,0.07333333333333335,0.08666666666666667,0.08000000000000002
Lee2019_MI,52,source_only_tsmnet,3,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0
Lee2019_MI,52,rct,3,0.6533333333333333,0.7333333333333334,0.6999999999999998,0.6533333333333333,0.7333333333333334,0.7000000000000001,0.05666666666666681,0.6766666666666665,0.6533333333333333,0.09333333333333334,0.09999999999999999,0.09666666666666666
Lee2019_MI,52,spdim_geodesic,3,0.6466666666666666,0.7266666666666666,0.6999999999999998,0.6466666666666666,0.7266666666666666,0.6999999999999998,0.053333333333333344,0.6733333333333332,0.6466666666666666,0.13333333333333333,0.08,0.10666666666666666
Lee2019_MI,52,spdim_bias,3,0.68,0.7066666666666667,0.6933333333333334,0.68,0.7066666666666667,0.6933333333333334,0.019999999999999962,0.6866666666666668,0.68,0.13333333333333333,0.10666666666666665,0.12
Lee2019_MI,52,Joint-GEM,3,0.6599999999999999,0.6933333333333334,0.6933333333333334,0.66,0.6933333333333334,0.6933333333333334,0.01666666666666672,0.6766666666666666,0.6599999999999999,0.10000000000000002,0.10666666666666667,0.10333333333333335
Lee2019_MI,52,FP-GEM,3,0.6733333333333333,0.7066666666666667,0.68,0.6733333333333333,0.7066666666666667,0.68,0.02999999999999997,0.6766666666666667,0.6733333333333333,0.07333333333333333,0.10666666666666667,0.09
Lee2019_MI,53,source_only_tsmnet,3,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0
Lee2019_MI,53,rct,3,0.6333333333333333,0.62,0.6266666666666666,0.6333333333333333,0.62,0.6266666666666667,0.009999999999999953,0.6299999999999999,0.6266666666666666,0.21333333333333335,0.06,0.13666666666666666
Lee2019_MI,53,spdim_geodesic,3,0.6333333333333333,0.6,0.6066666666666667,0.6333333333333333,0.6,0.6066666666666667,0.020000000000000018,0.62,0.6066666666666667,0.24666666666666667,0.03333333333333333,0.14
Lee2019_MI,53,spdim_bias,3,0.62,0.6066666666666667,0.6266666666666666,0.62,0.6066666666666667,0.6266666666666666,0.016666666666666607,0.6233333333333333,0.62,0.22666666666666666,0.03333333333333333,0.13
Lee2019_MI,53,Joint-GEM,3,0.62,0.62,0.6333333333333334,0.62,0.62,0.6333333333333333,0.00666666666666671,0.6266666666666667,0.62,0.06666666666666667,0.04,0.05333333333333333
Lee2019_MI,53,FP-GEM,3,0.6333333333333333,0.6066666666666667,0.6266666666666666,0.6333333333333333,0.6066666666666667,0.6266666666666666,0.02333333333333326,0.6299999999999999,0.6266666666666666,0.09333333333333334,0.04666666666666666,0.07
Lee2019_MI,54,source_only_tsmnet,3,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.49333333333333335,0.0,0.49333333333333335,0.49333333333333335,0.0,0.0,0.0
Lee2019_MI,54,rct,3,0.5,0.48666666666666664,0.5133333333333333,0.5,0.48666666666666664,0.5133333333333333,0.020000000000000018,0.5066666666666666,0.5,0.13333333333333333,0.09333333333333334,0.11333333333333334
Lee2019_MI,54,spdim_geodesic,3,0.49333333333333335,0.49333333333333335,0.5066666666666667,0.49333333333333335,0.49333333333333335,0.5066666666666667,0.006666666666666682,0.5,0.49333333333333335,0.10666666666666667,0.09333333333333334,0.1
Lee2019_MI,54,spdim_bias,3,0.5066666666666667,0.4666666666666666,0.48666666666666664,0.5066666666666667,0.4666666666666666,0.48666666666666664,0.030000000000000054,0.4966666666666667,0.48666666666666664,0.08,0.07333333333333335,0.07666666666666667
Lee2019_MI,54,Joint-GEM,3,0.5,0.48666666666666664,0.5066666666666667,0.5,0.48666666666666664,0.5066666666666667,0.01666666666666672,0.5033333333333334,0.5,0.05333333333333334,0.07333333333333333,0.06333333333333334
Lee2019_MI,54,FP-GEM,3,0.49333333333333335,0.48666666666666664,0.5133333333333333,0.49333333333333335,0.48666666666666664,0.5133333333333333,0.01666666666666669,0.5033333333333333,0.49333333333333335,0.04666666666666667,0.08,0.06333333333333334
